,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t2,7.767065,8.820923,5.486926,4.374584,10.048357,4.945216,5.3258877,9.852517,8.952023,3.151543,5.8599586,4.8648643,4.613408,8.022233
t6,7.764979,8.911653,5.5356927,4.4324603,10.08506,4.9003716,5.351576,9.78642,8.935886,3.0802016,5.8625503,4.955416,4.574138,7.9072423
t7,7.784279,8.868257,5.478592,4.461409,10.145282,4.8476505,5.300302,9.795105,9.013483,3.0692067,5.842924,4.943966,4.527384,8.035248
t5,7.72126,8.94835,5.542574,4.3518457,10.040502,4.946455,5.3374763,9.875507,8.965704,3.0995116,5.798608,4.896447,4.6383295,7.932839
t42,7.3963513,10.196193,5.369419,4.6857066,10.977005,3.9578142,4.6711087,9.976751,9.228051,2.7385707,4.967581,5.553312,4.7143035,7.89525
t88,7.416751,10.183594,5.3788733,4.804082,11.050348,3.9432244,4.7615066,9.952942,9.115393,2.6604466,5.0933776,5.6404815,4.6233497,7.8809724
t89,7.4626703,10.109735,5.356734,4.7244077,10.937411,4.0287304,4.780883,9.9340515,9.142468,2.7454736,5.1087637,5.5649,4.6795697,7.918041
t69,7.0953403,10.343642,5.174697,4.3793125,10.965139,4.2208657,4.4793234,10.339822,9.499359,3.1216514,4.3708487,4.9073462,5.07685,8.262101
t70,7.021214,10.32268,5.096835,4.315872,11.038235,4.220934,4.4349136,10.303131,9.541108,3.2015574,4.287573,4.8354006,5.083703,8.297661
t111,7.066652,10.373767,5.1101956,4.3215857,11.004467,4.1643887,4.4512825,10.349351,9.533365,3.1719215,4.2652097,4.8309216,5.1067724,8.320957
t112,7.021081,10.322046,5.1022043,4.325003,11.038129,4.195728,4.4395113,10.319997,9.525767,3.1924706,4.2840753,4.8420286,5.0698113,8.331001
t108,7.018179,10.317148,5.1024017,4.3269863,11.036806,4.190235,4.448071,10.328272,9.521191,3.2080693,4.277452,4.8390923,5.0686874,8.327263
t109,7.1549106,10.308338,5.259,4.438076,10.889303,4.1369762,4.57914,10.46748,9.430875,2.9809196,4.4511437,5.014785,5.026158,8.326529
t110,7.1643467,10.352111,5.279483,4.502181,10.906158,4.13939,4.5261993,10.432377,9.450341,2.9442568,4.5125465,5.076845,5.045717,8.244883
t58,7.251538,10.3613615,5.267078,4.4554234,10.828259,4.186259,4.624442,10.489602,9.4630995,2.9226232,4.5239024,5.107297,5.073845,8.272867
t36,7.1991577,10.267882,5.313264,4.5113378,10.878941,4.0887065,4.595931,10.415842,9.373675,2.886704,4.572218,5.1278768,4.9568877,8.253774
t28,7.271286,10.281288,5.331117,4.578097,10.842503,4.1074247,4.6404657,10.384454,9.401343,2.8365545,4.6563644,5.194662,4.9808526,8.194064
t29,7.4541783,9.590376,5.4811735,4.381216,10.455889,4.6142035,4.9575763,10.085328,9.2315445,3.0025382,5.265229,5.0146794,4.749913,8.21114
t84,7.1632953,10.242961,5.269357,4.5033374,10.928674,4.148018,4.5211167,10.292969,9.387829,2.9847627,4.621039,5.09562,4.9416924,8.196337
t85,7.225808,10.215718,5.234873,4.4574056,10.9194975,4.207795,4.5157967,10.169709,9.374685,3.026347,4.7083125,5.12815,4.875337,8.09695
t27,7.407785,9.582496,5.3973227,4.436045,10.433934,4.6354556,4.993028,10.068304,9.28329,3.075479,5.262037,4.9366016,4.666789,8.140258
t30,7.4864473,9.457131,5.4653625,4.3957014,10.413105,4.6452074,5.0283456,10.034239,9.212101,3.0100012,5.3906255,5.003169,4.687681,8.118857
t31,7.4798746,10.019625,5.3727903,4.5891037,10.822392,4.1141415,4.818117,9.925249,9.210096,2.804736,5.078673,5.491184,4.667818,7.932029
t15,7.542675,9.4475,5.4899187,4.436704,10.361252,4.7012343,5.109191,9.952964,9.156464,3.0152164,5.4277964,5.0598946,4.6153207,8.169453
t76,7.546654,10.546616,5.0908055,4.1321445,11.183414,3.3966014,4.483194,9.40555,9.555742,2.5364985,4.5167704,6.0164623,4.609314,7.4151254
t99,7.512459,10.638905,5.00803,4.04201,11.208501,3.3107138,4.4008107,9.442531,9.641132,2.5511098,4.4272995,5.960553,4.681977,7.4687033
t100,7.5799584,10.604681,5.0324006,4.0706167,11.237159,3.3373456,4.428862,9.371635,9.613625,2.4924393,4.4550123,5.9791756,4.636108,7.43309
t140,7.5884986,10.521712,5.054886,4.1396813,11.223435,3.423468,4.51198,9.405654,9.535027,2.4995522,4.4980655,6.0191107,4.564484,7.417199
t141,7.532039,10.517684,5.1296196,4.165234,11.156268,3.4263477,4.5069942,9.453724,9.529239,2.5619783,4.5534024,5.9819365,4.6027613,7.4535766
t103,7.5184975,10.259128,5.3305626,5.0378957,11.086882,3.9940836,4.918911,9.840593,8.879626,2.6276042,5.338061,5.6702676,4.4495173,7.8514237
t104,7.5062895,10.2718935,5.363206,5.0215273,11.050656,4.019255,4.9553313,9.896992,8.94636,2.5470715,5.3149757,5.7080536,4.4536924,7.875569
t119,7.567515,10.315079,5.3099732,5.0375557,11.126353,3.9632232,4.942359,9.813903,8.89209,2.6058276,5.3886843,5.6612797,4.410217,7.851027
t120,7.5810747,10.265466,5.319598,5.0797176,11.177053,3.9410992,4.936755,9.773594,8.831147,2.6567338,5.4344664,5.6293473,4.3889046,7.849927
t37,7.508112,9.396704,5.4875736,4.4542065,10.438362,4.6447964,5.095694,9.966838,9.171473,2.9459913,5.4845033,5.0664654,4.6037655,8.072364
t38,7.468668,10.213009,5.3989525,4.9510336,11.030733,4.051049,4.9473457,9.898531,9.007806,2.5861266,5.2906713,5.6268377,4.4576044,7.911135
t135,7.515421,10.183727,5.486324,4.969641,11.037961,3.872478,4.812887,9.76684,9.039831,2.566956,5.2685366,5.943693,4.465113,7.6357207
t136,7.470711,10.169156,5.5090375,4.9615335,10.993064,3.8700662,4.7327194,9.744155,9.004065,2.6055245,5.226948,6.030242,4.5184636,7.5375876
t128,7.5000334,10.178394,5.4875016,5.002761,11.027021,3.8730073,4.7845826,9.744352,8.983122,2.5990293,5.282821,5.957316,4.4774942,7.5969176
t49,7.5283365,10.219658,5.435202,4.973485,11.058482,3.8139555,4.742983,9.712999,9.014182,2.6033924,5.2427006,5.9969497,4.4953113,7.575208
t41,7.562879,10.137994,5.489768,4.88284,11.062184,3.8227777,4.807016,9.806222,9.150241,2.5653934,5.227148,5.9133315,4.4700513,7.69208
t67,-4.3710575,-0.2905154,5.029771,6.056652,8.016762,11.680215,12.900175,4.9518647,9.731208,6.651882,4.3401947,3.4091718,4.32921,1.41779
t79,-4.3703003,-0.40936083,5.0504656,5.887759,7.9261727,11.590839,12.725015,5.138853,9.716592,6.541574,4.4368906,3.4235945,4.220929,1.5065529
t80,-4.3797507,-0.30348372,5.021283,5.993185,7.997452,11.71693,12.902813,5.0245957,9.735335,6.6619406,4.3377986,3.3930507,4.31623,1.4355599
t83,-4.3076797,-0.38911453,5.1144123,5.9119816,7.9443707,11.549795,12.74114,5.1128864,9.706201,6.4957075,4.4891825,3.366308,4.2337995,1.4865545
t93,-4.35095,-0.30915955,5.0469527,5.984799,7.883518,11.615532,12.810456,5.046477,9.631691,6.5284076,4.4063964,3.3081589,4.2711506,1.4080528
t137,-4.4335637,-0.2878876,4.981003,5.9645476,7.963706,11.559193,12.731893,5.0386043,9.721497,6.5666037,4.38219,3.4517026,4.284455,1.3770769
t138,-4.438058,-0.3130369,4.9777603,5.973876,7.8730407,11.557344,12.725479,5.0618944,9.625209,6.6027293,4.3148475,3.3595147,4.3670015,1.4118541
t107,-4.365754,-0.40345493,5.0607815,5.956133,7.940312,11.533121,12.731999,5.07653,9.700369,6.587094,4.3326907,3.3912861,4.319944,1.5063821
t86,-4.3242984,-0.46824756,5.1208944,6.0431995,8.088203,11.487055,12.74042,4.937275,9.844646,6.4809656,4.5477376,3.5873134,4.127077,1.5301876
t87,-4.3636193,-0.43725798,5.08035,6.0379577,8.061854,11.4900875,12.736096,4.956525,9.810775,6.54445,4.473929,3.5526328,4.1961517,1.515614
t50,-3.8912017,-1.316086,5.698002,6.4465523,7.95238,10.45536,12.214129,4.3572216,9.597768,5.358124,5.3648376,3.8484364,3.536278,1.9656932
t51,-3.8684847,-1.4343072,5.699629,6.4933057,7.947079,10.334,12.179697,4.3060412,9.532648,5.2989144,5.4883943,3.8641694,3.535842,1.9866812
t131,-3.8770769,-1.4526576,5.682217,6.536734,8.010218,10.347176,12.146472,4.3526087,9.540419,5.301871,5.498326,3.8783412,3.554037,1.989996
t132,-3.80755,-1.3445748,5.766685,6.4106507,7.8645687,10.292142,12.229083,4.2317405,9.467993,5.346893,5.4191976,3.9010699,3.469035,2.0480194
t105,-3.8981636,-1.5028214,5.670921,6.4904695,7.8956294,10.2896,12.1432295,4.2603664,9.525901,5.2256756,5.5600257,3.8252478,3.5650997,1.9514482
t106,-3.7391524,-1.5325779,5.7607474,6.5045543,7.932976,10.187115,12.250929,4.20537,9.41168,5.2700815,5.599943,3.8951058,3.4516063,2.0320811
t71,-3.7507193,-1.5007135,5.785887,6.5169277,7.93655,10.224833,12.309262,4.2076864,9.433319,5.2702174,5.5706673,3.8923223,3.4263167,2.0354369
t72,-3.8298616,-1.492746,5.7496405,6.555681,7.9958572,10.239365,12.226462,4.291414,9.486115,5.344816,5.5630183,3.9486694,3.4963472,2.0816045
t11,7.689757,9.268371,5.587791,4.2993493,10.231946,4.778951,5.1211033,9.965458,9.119,3.0065558,5.603871,4.9057283,4.7094426,7.948453
t12,7.607712,9.234378,5.5022388,4.3876104,10.25029,4.7918496,5.18512,9.929136,9.118731,3.0828292,5.6106215,5.0014553,4.620948,8.048522
t113,6.040975,13.066037,8.66278,2.8023207,8.932975,8.540338,9.632709,7.395815,9.945895,3.2008302,7.1662,6.483286,4.7281666,3.157803
t114,5.9643273,13.132254,8.693516,2.8118396,8.953867,8.519652,9.637179,7.461023,9.966236,3.2096674,7.115851,6.419555,4.7842574,3.239927
t82,6.0388093,13.099997,8.776323,2.7865121,9.011677,8.442055,9.676706,7.387295,9.887426,3.1888146,7.0798793,6.4653497,4.7019787,3.1328866
t96,6.00422,13.054184,8.672063,2.8633478,8.897074,8.495914,9.680163,7.445836,9.90236,3.2317758,7.1844497,6.5359206,4.743919,3.204679
t97,6.0608907,12.957114,8.688301,2.8434079,8.926969,8.488126,9.724286,7.4869847,9.874647,3.2093427,7.208457,6.5670614,4.6881638,3.1606462
t63,6.0514727,12.745389,8.505767,2.8060818,9.036545,8.224208,9.508207,7.9290886,9.665804,3.2998517,7.1606674,6.4304266,4.4135733,3.2929363
t64,6.1033254,12.62529,8.378171,2.9336412,8.975323,8.141279,9.454571,8.022672,9.576861,3.4013972,7.189776,6.531943,4.492629,3.4130206
t62,6.0401115,12.732746,8.473552,2.8379548,9.007627,8.218012,9.50882,7.9414306,9.64624,3.3012083,7.1780677,6.4562325,4.4429708,3.3167465
t68,6.106073,12.869055,8.422296,2.8126729,8.924881,8.487479,9.6229315,7.5269213,9.753296,3.1528237,7.2879353,6.585775,4.500098,3.0747716
t139,5.9409957,12.925108,8.366714,2.9091206,8.842454,8.516535,9.705484,7.660237,9.686525,3.093767,7.367563,6.560302,4.57901,3.220656
t142,5.9364977,12.87823,8.280448,2.917176,8.822826,8.482673,9.641167,7.6346354,9.613259,3.1332254,7.377859,6.5651608,4.5606813,3.1383147
t143,5.9405932,12.935678,8.326534,2.932396,8.873887,8.493405,9.711441,7.6015353,9.608258,3.086082,7.3396235,6.5723166,4.6061196,3.1705208
t129,5.9238706,12.898914,8.6206875,2.8735998,8.9319935,8.381411,9.743591,7.7701664,9.735326,3.2130222,7.21874,6.471181,4.662359,3.3117995
t130,6.023677,12.876067,8.654875,2.823882,8.965831,8.432322,9.631556,7.6485767,9.843384,3.2161758,7.1976404,6.4724083,4.5852294,3.2784944
t123,5.9492984,12.953915,8.692568,2.8754098,8.943643,8.3786545,9.898034,7.645507,9.646041,3.14466,7.1971116,6.5799055,4.686597,3.192235
t117,6.000581,12.797705,8.668069,2.870185,8.939781,8.385344,9.774583,7.7790804,9.751613,3.3118641,7.1878915,6.533158,4.735586,3.2150908
t118,6.053092,12.780435,8.570935,2.8538768,8.899732,8.460279,9.817005,7.72241,9.775828,3.2052016,7.310543,6.610043,4.6679664,3.1189823
t59,6.0892696,12.754962,8.465846,2.8161652,8.897333,8.486742,9.606237,7.6540875,9.767365,3.2675514,7.285821,6.5855317,4.520198,3.0815423
t33,6.121214,12.660536,8.473101,2.8561914,9.073128,8.124866,9.39289,7.9851723,9.657071,3.3922842,7.048828,6.4110556,4.354003,3.4060154
t18,6.1666536,12.923552,8.841187,2.729593,9.016309,8.535429,9.906936,7.2360272,9.8202305,3.065434,7.164702,6.7576823,4.6368976,2.9155664
t25,6.212337,12.901571,8.892069,2.7875745,8.962481,8.56714,9.897726,7.255474,9.878294,3.143869,7.2018514,6.737738,4.6953917,2.9294474
t53,6.1502457,13.000129,8.86067,2.7408926,8.9979515,8.531838,9.823181,7.225875,9.930558,3.2025843,7.1104436,6.6517453,4.752986,3.0213313
t54,6.20396,12.898997,8.884041,2.773398,8.97805,8.557064,9.9410095,7.2419786,9.845913,3.1017082,7.2019367,6.774795,4.6721926,2.8907938
t8,7.7435107,9.102616,5.5570793,4.3571806,10.152096,4.844123,5.2144465,9.881234,9.019083,3.0611804,5.7282376,4.911293,4.656615,7.9639378
t1,7.8012576,8.61242,5.4539413,4.344495,9.978909,5.0186324,5.352792,9.86758,8.889706,3.2331471,5.943647,4.776229,4.645399,8.127019
t3,7.819142,8.488727,5.447288,4.3511734,9.953878,5.048431,5.36617,9.856586,8.859321,3.256004,5.9883437,4.7584205,4.6464953,8.152435
t4,7.8764334,8.373562,5.392136,4.3036594,9.8886795,5.1162844,5.418131,9.868221,8.791938,3.3265882,6.0598493,4.687338,4.693551,8.229474
t9,8.068908,7.4718595,5.288756,4.3073134,9.654411,5.4540257,5.520519,9.824933,8.452213,3.6559699,6.4989367,4.4509263,4.789048,8.515279
t94,11.27387,2.717277,3.6070426,5.9481654,9.508453,3.0301125,8.082071,9.099964,2.1299856,7.861894,8.918799,4.2966123,2.5183883,10.123977
t95,11.255467,2.7439752,3.6332808,5.9287972,9.582015,3.0573819,8.052137,9.122711,2.1525853,7.8524656,8.914123,4.2345324,2.4734154,10.047527
t98,11.297454,2.7628937,3.533038,5.9527116,9.438196,3.0469344,8.127516,9.04105,2.0441556,7.9016023,8.939554,4.3243017,2.4957385,10.170868
t133,11.2726145,2.8066633,3.5432312,5.917756,9.415993,3.087683,8.087752,9.030123,2.057658,7.855233,8.899351,4.418102,2.3890173,10.25357
t134,11.242444,2.835321,3.58965,5.8822184,9.445182,3.1289947,8.031434,9.042805,2.1129873,7.805786,8.89805,4.4011126,2.4263237,10.233529
t39,11.374721,2.4663935,3.5428796,6.024515,9.46969,2.834322,8.169932,9.164895,2.1516402,7.8807244,9.029435,4.180923,2.7643735,10.043272
t40,11.273151,2.6439257,3.6320279,5.935596,9.679811,2.994246,8.0603485,9.231203,2.2348812,7.844633,8.956695,4.084931,2.4697056,9.883539
t52,11.288471,2.5909965,3.6106565,6.0478473,9.52182,2.9576619,8.116722,9.16784,2.1063268,7.9009705,8.94924,4.256065,2.8666694,10.083353
t60,11.249475,2.553416,3.789434,6.0102844,9.605884,2.899264,8.069163,9.169855,2.2737648,7.8696833,8.84894,4.297672,2.843871,10.068402
t61,11.22956,2.5938396,3.7268908,6.0039067,9.713312,2.9890332,8.003352,9.259374,2.2280989,7.832902,8.883657,4.205578,2.7185044,9.954619
t26,11.388404,2.4492116,3.5915318,6.0280504,9.437928,2.79577,8.191868,9.108072,2.1446865,7.904297,9.022477,4.182992,2.8882377,10.049627
t90,11.254762,2.714902,3.5863545,6.044464,9.671359,3.0569968,8.102168,9.204878,2.004609,7.9576674,8.982234,4.0411077,2.7477348,9.884
t91,11.244068,2.7999055,3.6853516,5.951766,9.688132,3.0823457,8.045834,9.106978,2.1018772,7.9112983,8.934519,4.0195255,2.685365,9.88302
t75,11.220307,2.800786,3.6158392,5.9435344,9.8068,3.1441536,8.051972,9.227976,2.104923,7.9089537,8.965456,3.963619,2.5097716,9.78487
t32,11.205958,2.6495054,3.7121553,5.9687624,9.836968,3.0274553,7.9909134,9.360379,2.2799256,7.833574,8.925352,4.0123215,2.474608,9.74514
t24,11.339062,2.5016513,3.5798464,6.071188,9.568989,2.883572,8.153968,9.1981325,2.0894713,7.928946,9.038237,4.054444,2.8839335,9.92318
t19,11.399929,2.3350785,3.6728692,5.9966626,9.441925,2.7294152,8.207446,9.149336,2.2620962,7.8938046,9.071177,3.962835,3.0199091,9.876327
t81,11.389301,2.2641873,3.731612,6.087162,9.635921,2.6380162,8.200289,9.335153,2.3224828,7.916114,9.069926,3.939324,2.6782167,9.753195
t115,11.339252,2.3605876,3.6832132,6.058538,9.5984535,2.742904,8.173738,9.266949,2.240076,7.927064,9.01562,4.019963,2.7586744,9.856153
t116,11.354945,2.3366318,3.7065392,6.0548916,9.573947,2.7202659,8.195992,9.261435,2.2628994,7.9306436,9.039326,3.9768305,2.8053715,9.823772
t45,11.259153,2.4649124,3.7730558,5.986641,9.760728,2.876096,8.080613,9.3759365,2.3841932,7.8571362,8.972644,3.9283764,2.55212,9.692633
t46,11.2754,2.3178906,3.8235412,5.965537,9.643849,2.7980623,8.123473,9.364452,2.483599,7.8488464,8.986184,3.879281,2.7458086,9.686728
t17,8.102528,7.2979097,5.166856,4.285473,9.541364,5.436993,5.6592546,9.817783,8.383196,3.6975515,6.517884,4.332614,4.7479415,8.580485
t73,9.51974,4.7160034,4.6040916,4.7515655,8.513406,6.9077873,6.6421876,9.259444,7.974843,6.253172,7.8033843,3.8313565,4.2068086,8.896638
t74,9.560669,4.729081,4.603448,4.7518487,8.46347,6.913741,6.6884866,9.229739,7.9485598,6.3016176,7.8129973,3.8056924,4.162455,8.935082
t101,9.558983,4.689919,4.589689,4.776051,8.424987,6.8294425,6.7559447,9.146042,7.856474,6.367112,7.836078,3.7346404,4.101445,8.952247
t102,9.533151,4.6787896,4.6329336,4.782592,8.533289,6.8658023,6.6293902,9.253497,7.996384,6.2263994,7.832097,3.800006,4.23369,8.927349
t43,9.482438,4.6419945,4.7049985,4.8708777,8.472783,6.841461,6.695238,9.179035,7.912873,6.332555,7.9424086,3.7235682,4.165199,8.97583
t34,9.283444,4.570499,4.831595,4.971106,8.573157,6.787461,6.5865192,9.207991,7.977181,6.259211,8.050148,3.681228,4.294978,8.958445
t35,9.311553,4.6020117,4.9813056,4.9640718,8.543939,6.883454,6.5891914,9.107409,8.006559,6.3209953,8.138541,3.5255196,4.299546,9.079931
t23,8.14381,7.164185,5.1224422,4.3133903,9.50322,5.551174,5.7195125,9.753829,8.378799,3.7565465,6.513159,4.2981844,4.812469,8.551463
t20,8.205094,7.1068373,5.207122,4.4211884,9.563032,5.568827,5.615763,9.72746,8.269178,3.8951492,6.647034,4.364389,4.828833,8.686622
t14,9.3225565,4.5705886,4.848781,4.99241,8.555621,6.7994466,6.601265,9.141056,7.9147286,6.2646036,8.055652,3.6675427,4.2274284,8.988399
t65,8.924374,4.7217813,4.8192086,5.010558,8.856391,6.9793754,6.2208824,9.446943,8.1920595,5.945173,8.025399,3.7896998,4.4561925,8.74764
t92,8.809423,4.652255,4.8680897,4.910593,8.897693,6.852722,6.1359034,9.364797,8.161109,6.03743,7.9239535,3.8346248,4.6025443,8.727307
t124,8.9135475,4.7053504,4.855992,4.931644,8.876855,6.997316,6.176182,9.442159,8.228918,5.9884524,7.9611053,3.7650821,4.4963403,8.7543955
t125,8.835168,4.744689,4.8246293,4.907952,8.943458,6.909745,6.101996,9.430129,8.187101,5.9308767,7.87084,3.8666873,4.545447,8.693586
t66,8.748187,4.8451943,4.8301425,4.931376,8.934535,6.807863,6.099121,9.476884,8.23755,5.875574,7.8843946,3.8625388,4.588819,8.690621
t47,8.684438,4.9575706,4.831309,4.8857994,8.994874,6.737857,6.0552006,9.52825,8.293303,5.774888,7.8094783,3.92747,4.647321,8.632258
t48,8.949228,4.6909356,4.9314194,4.8711977,8.802751,6.8225203,6.2729845,9.2178335,8.0272875,6.035239,7.907269,3.7888315,4.4722137,8.877557
t121,9.020187,4.731589,4.894362,4.844533,8.812424,6.9183793,6.254064,9.299629,8.129231,6.0135245,7.899873,3.7706604,4.4630227,8.842631
t122,8.897407,4.6421394,4.9250946,4.91042,8.830724,6.887872,6.209747,9.29198,8.111585,6.0434437,7.9493456,3.7190707,4.5038834,8.848943
t21,8.111142,7.225765,5.2572618,4.388524,9.622796,5.483786,5.5599966,9.757327,8.322381,3.7977383,6.5897064,4.4263377,4.8442903,8.650486
t22,8.99886,4.621232,4.847797,5.0138087,8.732198,6.815506,6.3622174,9.313074,8.095783,6.1122317,8.044288,3.7216353,4.4295,8.84841
t77,9.18831,4.3483615,4.9813085,5.286837,8.519928,6.5887737,6.704603,9.110128,7.8874745,6.377002,8.362771,3.5568206,4.275384,9.063534
t78,9.128608,4.3330092,4.9587436,5.3089237,8.522377,6.584591,6.68758,9.138483,7.8672414,6.313213,8.3422575,3.6114628,4.2813334,9.046081
t55,9.245885,4.456761,4.942581,5.232727,8.608072,6.4955664,6.608673,9.084039,7.9307027,6.288739,8.406833,3.6461353,4.2381535,9.12139
t16,8.1537285,7.1800804,5.1433635,4.3332195,9.506572,5.5442753,5.6885176,9.766926,8.331871,3.8027947,6.5993195,4.306645,4.776763,8.595139
t126,9.14959,4.3919625,5.0124083,5.223237,8.568939,6.7195587,6.631061,9.078532,7.85668,6.365138,8.354943,3.5486019,4.2888308,8.997916
t127,9.145835,4.334586,5.030061,5.2820053,8.540851,6.69046,6.673658,9.077076,7.829679,6.392303,8.395053,3.527057,4.292901,8.9967985
t13,8.126837,7.303599,5.2111154,4.351908,9.583945,5.4093256,5.6076627,9.779224,8.316228,3.7301984,6.528972,4.3825417,4.8083754,8.691918
t56,9.263094,4.391467,5.022189,5.216835,8.481918,6.6354957,6.7577395,9.093486,7.953357,6.461689,8.312047,3.4736538,4.286703,9.082632
t57,9.093768,4.304503,5.0110173,5.355333,8.477376,6.520289,6.710872,9.084777,7.9139028,6.4104724,8.386025,3.477497,4.2055345,9.139342
t44,9.128635,4.2623763,5.093144,5.34402,8.445483,6.60161,6.7771726,9.055287,7.8488894,6.4951487,8.408412,3.4097693,4.2664814,9.103418
t10,8.049206,7.5179734,5.2815795,4.2539134,9.668169,5.4074974,5.5692124,9.849233,8.509408,3.6021924,6.41207,4.4643435,4.781993,8.472198
