"accepted_species","trait_BM_trend_scaled"
"t29",0.317579828103017
"t112",0.0574842472740785
"t113",0.101363068896972
"t41",0.196516364625289
"t98",-0.0747376405762222
"t99",0.164318658324979
"t65",-0.409359719182094
"t129",-1.00292009105856
"t130",NA
"t71",NA
"t123",NA
"t124",NA
"t86",NA
"t103",-1.28256739408004
"t104",-1.21350110579518
"t36",NA
"t120",NA
"t133",NA
"t134",NA
"t131",-2.09771855255639
"t132",NA
"t100",NA
"t27",NA
"t6",NA
"t20",0.774435281838703
"t21",1.00218481002046
"t108",0.182102996297857
"t109",-0.104912703044622
"t5",-0.331740079537271
"t14",-1.58153266723356
"t66",-1.20485307307323
"t83",-1.63952450977011
"t110",-1.77294866868623
"t111",-1.56243641130809
"t93",-1.55317391982761
"t94",-0.975463707171363
"t87",-1.2869673674651
"t88",-0.461587728710499
"t74",-1.0360782857996
"t116",-1.35394119417956
"t117",-1.50323236440436
"t70",-1.58071344391442
"t57",-1.32094009802103
"t7",-1.04439168878827
"t18",1.51693518907679
"t37",-0.547968895502205
"t38",-0.858132343746754
"t13",-0.145735744476727
"t26",0.802554009389154
"t84",0.524671294162692
"t85",0.770481337380348
"t55",0.72915207514951
"t47",0.377372285213516
"t52",0.114636872877141
"t53",0.202941569928374
"t48",0.63404234365154
"t42",0.256921550393104
"t43",-0.272645632026498
"t135",1.17590321663139
"t136",1.11998810756053
"t46",0.0767512828040338
"t16",-0.0717602533571233
"t17",0.162059370586808
"t28",0.696209840602191
"t91",0.806235116713704
"t92",1.08389020715131
"t39",0.85248474340217
"t101",0.594296232221284
"t102",0.666683146453367
"t61",0.485092430168107
"t62",-0.439090185527953
"t35",0.732744156293863
"t63",0.121744354734222
"t64",-0.0877258923938674
"t58",-0.748690057042846
"t72",1.51135185812973
"t73",0.545675946623717
"t79",0.990029023147849
"t80",0.831710276986694
"t30",0.644390625966473
"t114",0.265286888524821
"t115",0.0562623551014578
"t49",1.35096425285811
"t59",0.353568094871994
"t125",0.85576601927564
"t126",0.650378212476215
"t81",1.04335494051627
"t82",0.772863294390716
"t22",-0.377467040904525
"t31",-0.233361157162368
"t32",-0.628606428175663
"t9",-0.479590303061164
"t119",-0.750184385804336
"t127",-0.519736518510932
"t128",-0.568848643370547
"t118",-0.217273831564136
"t11",0.612480577431803
"t19",1.57876928708623
"t33",0.798927702283875
"t34",0.252291266755377
"t40",1.21123954221309
"t89",1.61641219768836
"t90",1.48787979748397
"t60",1.03689074992493
"t67",1.45089706185076
"t68",1.89756084506451
"t69",0.545622107477886
"t44",1.09882151191543
"t45",0.153519546056624
"t24",1.07174580968436
"t25",0.948730577587954
"t10",-0.483341176006781
"t95",1.1307011126429
"t96",1.58425409622605
"t97",1.3443824783765
"t54",1.65061742957387
"t121",1.46712435483895
"t122",1.65409029578088
"t75",1.60219673502136
"t23",0.76925400780177
"t4",0.440500449785057
"t8",0.114321295467058
"t76",-0.0557709374228768
"t77",0.107575235418578
"t50",-0.650034231853595
"t51",0.0018341444337421
"t105",0.257929146643259
"t137",0.613022037997364
"t138",0.684435050630254
"t78",0.496757994117851
"t106",-0.75399760495963
"t107",-0.167928896874838
"t56",-0.293295449499634
"t15",-0.0172876432932738
"t12",-1.55789419249483
"t1",0.180314184222377
"t2",0.0636785453529491
"t3",-0.184347079687163
