"accepted_species","F1.1/1"
"t18",-0.170616343901525
"t57",-1.91079932901613
"t99",-0.293855939575719
"t100",-1.94186795219582
"t9",0.0475654689976026
"t47",-0.296738771697471
"t48",-1.96491692282607
"t8",1.1421897226103
"t79",-0.41678154485635
"t63",0.446407955560977
"t3",-0.295586901198282
"t2",2.58198955825485
"t28",0.609550676593072
"t67",1.33115078072648
"t68",0.28506151118864
"t20",0.119076124808672
"t21",1.77015162151741
"t91",1.60816012888834
"t92",1.31846615752187
"t85",-0.020845814871285
"t29",-0.0492642037721291
"t44",2.03282537284623
"t45",0.86763150138596
"t86",1.96305196849648
"t87",1.56368478133415
"t35",1.75175864875351
"t36",-1.61583770070449
"t1",-0.824146811082794
"t56",0.759135725238272
"t62",1.13371410646429
"t73",0.813670506588398
"t82",0.863222611920069
"t83",2.23908777956402
"t6",0.623136147090842
"t11",0.423144587588904
"t95",0.630379915014884
"t96",-1.70769868276974
"t76",0.53178478621719
"t7",-1.22330586108511
"t43",-0.135529998527677
"t61",-1.89014968798981
"t19",-0.657571200890893
"t49",-1.01335404115841
"t50",-0.0332632362904128
"t51",-0.505441335558691
"t52",-0.0472878350438547
"t53",-0.343784972242226
"t54",1.3070071198307
"t16",1.25361711281053
"t17",-0.306233072430373
"t5",-1.18897028551817
"t31",-1.07582733771136
"t77",-0.298638382936943
"t78",-0.618652514089224
"t37",-0.811735734561273
"t38",-1.0562524311403
"t14",-0.0592751288061455
"t93",-0.547587468698378
"t94",-0.784796975497096
"t90",-0.165356577901719
"t84",-1.44151434384411
"t13",-1.11980256532121
"t30",-0.325414073984537
"t58",-1.03699625284833
"t59",-0.843107010274796
"t88",-0.840898948881301
"t89",0.329628142334922
"t39",-0.461046611520601
"t40",-0.423757194745478
"t15",1.1318747826506
"t22",1.61647910532509
"t24",-0.319167279278217
"t60",-0.710517841369499
"t69",-0.115029008642307
"t70",-0.246708402188294
"t33",-1.16953573041038
"t34",-0.268157476979231
"t23",-0.849425583011051
"t71",-0.55892753766821
"t72",0.178561116779608
"t32",1.30013586781181
"t41",0.0274448095744109
"t42",-0.119860964703687
"t27",-0.100174207953921
"t80",-0.100365227910666
"t81",-0.946820788879917
"t26",0.90266834545644
"t64",-0.0788928900345995
"t97",0.150882404993565
"t98",-0.54849581847768
"t55",0.981146158464046
"t46",0.347948046565822
"t10",-0.614244629875403
"t12",0.0270022650793294
"t74",0.494710730075228
"t75",-1.44413747555412
"t25",0.91657587471933
"t65",0.263315889476243
"t66",0.945116360644903
"t4",-0.675143416860568
